,time,open,high,low,close,tick_volume,spread,real_volume,diff
308,1714766400,1.07634,1.07694,1.07591,1.07631,6322,0,0,-2.999999999997449e-05
309,1714953600,1.07615,1.0769,1.07552,1.07675,3297,0,0,0.000600000000000156
310,1714968000,1.07675,1.07718,1.07622,1.07629,5622,0,0,-0.000460000000000127
311,1714982400,1.07629,1.07762,1.07576,1.07685,7679,0,0,0.000560000000000116
312,1714996800,1.07685,1.07908,1.07661,1.07874,7022,0,0,0.0018899999999999473
313,1715011200,1.07874,1.07884,1.07712,1.07743,7938,0,0,-0.0013099999999999223
314,1715025600,1.07743,1.07765,1.07663,1.077,3728,0,0,-0.0004300000000001525
315,1715040000,1.07651,1.07761,1.07651,1.0775,2390,0,0,0.0009899999999998244
316,1715054400,1.07749,1.07768,1.07607,1.07657,4136,0,0,-0.0009200000000000319
317,1715068800,1.07657,1.07696,1.0754299999999999,1.07637,8052,0,0,-0.00019999999999997797
318,1715083200,1.07637,1.07792,1.07552,1.07755,7606,0,0,0.0011799999999999589
319,1715097600,1.07756,1.07874,1.0766,1.07703,10870,0,0,-0.0005300000000001415
320,1715112000,1.07703,1.07707,1.07478,1.07548,5681,0,0,-0.0015499999999999403
321,1715126400,1.07531,1.07563,1.07469,1.0748,2183,0,0,-0.0005100000000000104
322,1715140800,1.0748,1.07489,1.0738,1.07413,3460,0,0,-0.0006699999999999484
323,1715155200,1.07413,1.0749,1.0735,1.07442,6381,0,0,0.00028999999999990145
324,1715169600,1.07442,1.0754,1.07397,1.07489,7703,0,0,0.00046999999999997044
325,1715184000,1.07489,1.07575,1.07442,1.07458,9211,0,0,-0.00030999999999981043
326,1715198400,1.07458,1.07484,1.07409,1.07479,3971,0,0,0.00020999999999982144
327,1715212800,1.0741,1.07504,1.0741,1.07432,1811,0,0,0.00021999999999988695
328,1715227200,1.07432,1.07515,1.07423,1.07453,2914,0,0,0.00021000000000004349
329,1715241600,1.07454,1.07464,1.07261,1.0728,5859,0,0,-0.0017400000000000748
330,1715256000,1.07281,1.07624,1.07239,1.07593,11958,0,0,0.0031200000000000117
331,1715270400,1.07593,1.07817,1.07506,1.07758,12013,0,0,0.0016499999999999293
332,1715284800,1.07758,1.07845,1.0774,1.07812,4746,0,0,0.0005399999999999849
333,1715299200,1.07798,1.07859,1.07766,1.07792,2053,0,0,-5.999999999994898e-05
334,1715313600,1.07792,1.07826,1.07732,1.0774,3145,0,0,-0.000520000000000076
335,1715328000,1.0774,1.07866,1.0771600000000001,1.07806,8146,0,0,0.000660000000000105
336,1715342400,1.0781,1.07861,1.07662,1.07701,7784,0,0,-0.0010900000000000354
337,1715356800,1.077,1.079,1.07603,1.07759,12619,0,0,0.0005900000000000905
338,1715371200,1.07762,1.07774,1.07684,1.07694,3660,0,0,-0.0006800000000000139
339,1715558400,1.07708,1.07752,1.07638,1.07693,3297,0,0,-0.0001500000000000945
340,1715572800,1.07693,1.07733,1.07659,1.07696,4695,0,0,2.999999999997449e-05
341,1715587200,1.07696,1.07846,1.07687,1.07837,6334,0,0,0.0014100000000001334
342,1715601600,1.07837,1.07998,1.07773,1.07982,7017,0,0,0.0014499999999999513
343,1715616000,1.07982,1.08067,1.07894,1.07935,9983,0,0,-0.00046999999999997044
344,1715630400,1.07935,1.0794,1.07867,1.07898,3952,0,0,-0.00036999999999998145
345,1715644800,1.0788,1.07937,1.07854,1.07877,1866,0,0,-2.999999999997449e-05
346,1715659200,1.07876,1.07896,1.07844,1.07854,2687,0,0,-0.00021999999999988695
347,1715673600,1.07854,1.07894,1.07753,1.07837,5986,0,0,-0.00017000000000000348
348,1715688000,1.0783800000000001,1.08106,1.07668,1.08031,13557,0,0,0.0019299999999999873
349,1715702400,1.08031,1.08256,1.08007,1.08168,14451,0,0,0.0013699999999998713
350,1715716800,1.08167,1.08231,1.08155,1.08194,3657,0,0,0.00026999999999999247
351,1715731200,1.08183,1.08192,1.08131,1.0817,2373,0,0,-0.00012999999999996348
352,1715745600,1.08169,1.08277,1.08164,1.08214,3247,0,0,0.00045000000000006146
353,1715760000,1.08214,1.08346,1.08211,1.08298,7051,0,0,0.0008399999999999519
354,1715774400,1.08298,1.08696,1.08218,1.08612,16786,0,0,0.0031399999999999206
355,1715788800,1.08612,1.08745,1.08316,1.0872,18284,0,0,0.0010799999999999699
356,1715803200,1.0872,1.0886,1.08716,1.08836,5376,0,0,0.0011600000000000499
357,1715817600,1.08839,1.0895,1.08761,1.08936,3819,0,0,0.0009700000000001374
358,1715832000,1.08937,1.08939,1.08814,1.08847,5260,0,0,-0.0008999999999999009
359,1715846400,1.08847,1.0885,1.08662,1.08732,7417,0,0,-0.0011499999999999844
360,1715860800,1.08732,1.08748,1.08607,1.08633,9473,0,0,-0.0009900000000000464
361,1715875200,1.08632,1.08758,1.08544,1.08734,11413,0,0,0.0010200000000000209
362,1715889600,1.08734,1.08755,1.08646,1.0867,4090,0,0,-0.0006399999999999739
363,1715904000,1.08635,1.08691,1.08598,1.08629,2186,0,0,-5.999999999994898e-05
364,1715918400,1.08628,1.08637,1.0854300000000001,1.08561,3543,0,0,-0.0006699999999999484
365,1715932800,1.08561,1.08683,1.08416,1.08443,6693,0,0,-0.0011799999999999589
366,1715947200,1.08441,1.08467,1.08356,1.08429,5936,0,0,-0.00012000000000012001
367,1715961600,1.0843,1.08785,1.0843,1.08686,10069,0,0,0.0025599999999998957
368,1715976000,1.08686,1.08768,1.08682,1.08699,4369,0,0,0.00012999999999996348
369,1716163200,1.0867,1.08772,1.08634,1.08752,2123,0,0,0.0008200000000000429
370,1716177600,1.08752,1.08824,1.08716,1.08807,3563,0,0,0.0005500000000000504
371,1716192000,1.08807,1.08845,1.08694,1.08745,6199,0,0,-0.0006200000000000649
372,1716206400,1.08745,1.08751,1.0854300000000001,1.08575,7005,0,0,-0.0017000000000000348
373,1716220800,1.08575,1.08698,1.08575,1.08658,8756,0,0,0.0008300000000001084
374,1716235200,1.08657,1.08706,1.08562,1.08563,3990,0,0,-0.0009399999999999409
375,1716249600,1.08565,1.0862,1.08552,1.0861399999999999,2052,0,0,0.0004899999999998794
376,1716264000,1.0861399999999999,1.08615,1.08509,1.08587,4423,0,0,-0.00026999999999999247
377,1716278400,1.08588,1.08696,1.08566,1.08667,7271,0,0,0.0007900000000000684
378,1716292800,1.08667,1.08748,1.08548,1.08571,8304,0,0,-0.0009600000000000719
379,1716307200,1.0857,1.08617,1.08426,1.08539,16212,0,0,-0.00031000000000003247
380,1716321600,1.08539,1.08565,1.08464,1.08538,3758,0,0,-1.0000000000065512e-05
381,1716336000,1.0854,1.08598,1.08489,1.08575,2102,0,0,0.0003500000000000725
382,1716350400,1.08575,1.08635,1.08528,1.08534,3894,0,0,-0.00041000000000002146
383,1716364800,1.08534,1.08634,1.08462,1.08486,7569,0,0,-0.00048000000000003595
384,1716379200,1.08485,1.08499,1.08219,1.08319,9229,0,0,-0.0016599999999999948
385,1716393600,1.08319,1.08443,1.08317,1.08424,10541,0,0,0.0010499999999999954
386,1716408000,1.08424,1.08469,1.08174,1.0822,9436,0,0,-0.0020400000000000418
387,1716422400,1.08202,1.08287,1.08202,1.08255,2296,0,0,0.0005299999999999194
388,1716436800,1.08255,1.08325,1.08219,1.08267,3596,0,0,0.00012000000000012001
389,1716451200,1.08267,1.08449,1.08124,1.08386,10201,0,0,0.0011900000000000244
390,1716465600,1.08386,1.08544,1.08336,1.08526,9222,0,0,0.0013999999999998458
391,1716480000,1.08526,1.0861,1.0818,1.08183,19620,0,0,-0.003429999999999822
392,1716494400,1.08183,1.08201,1.08048,1.08156,7477,0,0,-0.00026999999999999247
393,1716508800,1.08114,1.08149,1.08075,1.08103,2815,0,0,-0.0001100000000000545
394,1716523200,1.08102,1.08138,1.08055,1.08092,3283,0,0,-9.999999999998899e-05
395,1716537600,1.08092,1.08283,1.08075,1.08247,6085,0,0,0.0015499999999999403
396,1716552000,1.08246,1.08537,1.08236,1.08512,8302,0,0,0.0026600000000001067
397,1716566400,1.08512,1.08578,1.0842,1.0847,11551,0,0,-0.00042000000000008697
398,1716580800,1.0847,1.08534,1.08457,1.0846,4700,0,0,-9.999999999998899e-05
399,1716768000,1.08466,1.08514,1.08415,1.08485,2177,0,0,0.0001900000000001345
400,1716782400,1.08485,1.0852,1.08473,1.08486,2241,0,0,9.999999999843467e-06
401,1716796800,1.08486,1.08534,1.08442,1.08494,4266,0,0,8.000000000008001e-05
402,1716811200,1.08494,1.0867499999999999,1.08406,1.0849,7004,0,0,-4.0000000000040004e-05
403,1716825600,1.08491,1.0862,1.08444,1.08599,5307,0,0,0.0010799999999999699
404,1716840000,1.08598,1.08608,1.08561,1.08567,978,0,0,-0.00031000000000003247
405,1716854400,1.08577,1.08686,1.08477,1.08651,5496,0,0,0.000740000000000185
406,1716868800,1.0865,1.08801,1.08642,1.0876,4488,0,0,0.0010999999999998789
407,1716883200,1.08761,1.088,1.08671,1.087,6508,0,0,-0.0006099999999999994
408,1716897600,1.08699,1.0889,1.08672,1.08765,7740,0,0,0.000660000000000105
409,1716912000,1.08765,1.08802,1.08579,1.08748,12000,0,0,-0.00017000000000000348
410,1716926400,1.08748,1.08757,1.08552,1.08566,6807,0,0,-0.0018199999999999328
411,1716940800,1.08567,1.08601,1.08477,1.08511,2825,0,0,-0.0005599999999998939
412,1716955200,1.08512,1.0857,1.0844,1.08476,3069,0,0,-0.000360000000000138
413,1716969600,1.08476,1.08588,1.08292,1.08371,9363,0,0,-0.0010499999999999954
414,1716984000,1.08372,1.08586,1.08354,1.08462,8962,0,0,0.0008999999999999009
415,1716998400,1.08462,1.08469,1.08074,1.08154,14836,0,0,-0.0030799999999999716
416,1717012800,1.08154,1.08159,1.08,1.08006,6012,0,0,-0.0014799999999999258
417,1717027200,1.08023,1.08044,1.07953,1.07964,2554,0,0,-0.0005900000000000905
418,1717041600,1.07964,1.08046,1.0792,1.0796000000000001,4450,0,0,-3.999999999981796e-05
419,1717056000,1.0796000000000001,1.08186,1.07884,1.0815,9367,0,0,0.0018999999999997907
420,1717070400,1.0815,1.08328,1.08085,1.0829,9480,0,0,0.0014000000000000679
421,1717084800,1.0829,1.08451,1.08254,1.084,11792,0,0,0.001100000000000101
422,1717099200,1.084,1.08433,1.08268,1.0832,4991,0,0,-0.0008000000000001339
423,1717113600,1.08292,1.08345,1.08277,1.08321,2359,0,0,0.00028999999999990145
424,1717128000,1.0832,1.08336,1.08111,1.08183,4582,0,0,-0.0013699999999998713
425,1717142400,1.08183,1.08386,1.08146,1.08343,7860,0,0,0.0015999999999998238
426,1717156800,1.08338,1.08823,1.08335,1.08802,12618,0,0,0.0046399999999999775
427,1717171200,1.08802,1.08809,1.08398,1.08474,19851,0,0,-0.0032799999999999496
428,1717185600,1.08474,1.08528,1.08405,1.08493,5551,0,0,0.00018999999999991246
429,1717372800,1.08462,1.08575,1.08434,1.08563,3068,0,0,0.0010100000000001774
430,1717387200,1.08563,1.08587,1.0849199999999999,1.08519,3491,0,0,-0.00043999999999999595
431,1717401600,1.08519,1.08587,1.08334,1.08401,8275,0,0,-0.001180000000000181
432,1717416000,1.08401,1.08499,1.08278,1.08443,8587,0,0,0.00042000000000008697
433,1717430400,1.08444,1.08905,1.08444,1.08852,15382,0,0,0.0040799999999998615
434,1717444800,1.08851,1.09047,1.08813,1.09039,6552,0,0,0.0018799999999998818
435,1717459200,1.09015,1.09161,1.08989,1.09129,3230,0,0,0.001140000000000141
436,1717473600,1.09129,1.09137,1.09052,1.09093,3279,0,0,-0.000360000000000138
437,1717488000,1.09093,1.09108,1.0874,1.08808,10036,0,0,-0.002850000000000019
438,1717502400,1.08808,1.08819,1.08589,1.08646,12552,0,0,-0.0016199999999999548
439,1717516800,1.08646,1.08835,1.08621,1.08802,16868,0,0,0.0015600000000000058
440,1717531200,1.08802,1.08877,1.0878,1.0879,6669,0,0,-0.00011999999999989797
441,1717545600,1.08801,1.08861,1.08775,1.08841,3998,0,0,0.000400000000000178
442,1717560000,1.08841,1.0886,1.08766,1.08805,3124,0,0,-0.000360000000000138
443,1717574400,1.08806,1.08822,1.08701,1.08758,6988,0,0,-0.00048000000000003595
444,1717588800,1.08758,1.08842,1.08599,1.0884,8510,0,0,0.0008200000000000429
445,1717603200,1.0884,1.08916,1.08544,1.08642,18346,0,0,-0.001980000000000093
446,1717617600,1.08644,1.08773,1.08606,1.0869,5525,0,0,0.00045999999999990493
447,1717632000,1.08689,1.08823,1.08683,1.0882,1851,0,0,0.0013100000000001444
448,1717646400,1.08819,1.08958,1.08819,1.08872,4280,0,0,0.0005299999999999194
449,1717660800,1.08872,1.08882,1.08712,1.08773,6542,0,0,-0.0009899999999998244
450,1717675200,1.08771,1.0902,1.08619,1.08816,12003,0,0,0.00045000000000006146
451,1717689600,1.08814,1.08913,1.08718,1.08818,14097,0,0,3.999999999981796e-05
452,1717704000,1.08818,1.08942,1.0881,1.08893,4695,0,0,0.0007500000000000284
453,1717718400,1.08881,1.08933,1.08868,1.08895,1757,0,0,0.000140000000000029
454,1717732800,1.08895,1.08978,1.08872,1.0895299999999999,3300,0,0,0.0005799999999998029
455,1717747200,1.08954,1.08984,1.0883099999999999,1.0889,7848,0,0,-0.0006399999999999739
456,1717761600,1.08889,1.09018,1.08239,1.08332,17180,0,0,-0.005569999999999853
457,1717776000,1.08332,1.08357,1.08032,1.08052,19740,0,0,-0.0028000000000001357
458,1717790400,1.08051,1.08072,1.07996,1.08018,6301,0,0,-0.0003300000000001635
459,1717977600,1.07684,1.07815,1.07636,1.07779,4730,0,0,0.0009500000000000064
460,1717992000,1.07779,1.078,1.0748,1.07542,3757,0,0,-0.0023699999999999832
461,1718006400,1.07542,1.07681,1.07479,1.07566,10509,0,0,0.00024000000000001798
462,1718020800,1.07566,1.0760399999999999,1.07327,1.07413,8881,0,0,-0.0015300000000000313
463,1718035200,1.07412,1.07589,1.07332,1.07541,10453,0,0,0.0012900000000000134
464,1718049600,1.0754,1.0766499999999999,1.07504,1.07653,5515,0,0,0.0011300000000000754
465,1718064000,1.07627,1.07682,1.07569,1.07637,2216,0,0,9.999999999998899e-05
466,1718078400,1.07637,1.07705,1.07623,1.07683,2779,0,0,0.00045999999999990493
467,1718092800,1.07683,1.07735,1.07435,1.07453,7451,0,0,-0.0022999999999999687
468,1718107200,1.07453,1.07563,1.0723799999999999,1.07323,12892,0,0,-0.0013000000000000789
469,1718121600,1.07323,1.07389,1.0719400000000001,1.07372,11827,0,0,0.0004900000000001015
470,1718136000,1.07373,1.07493,1.07367,1.07401,5206,0,0,0.00027999999999983594
471,1718150400,1.07363,1.07428,1.07348,1.0735999999999999,2003,0,0,-3.0000000000196536e-05
472,1718164800,1.0735999999999999,1.07432,1.07346,1.07367,3131,0,0,7.00000000000145e-05
473,1718179200,1.07367,1.07539,1.07356,1.07466,6521,0,0,0.0009900000000000464
474,1718193600,1.07466,1.08302,1.07441,1.08266,15011,0,0,0.008000000000000007
475,1718208000,1.0826500000000001,1.08523,1.08176,1.08441,19134,0,0,0.0017599999999999838
476,1718222400,1.08441,1.08458,1.08036,1.08089,30490,0,0,-0.0035200000000001896
477,1718236800,1.08062,1.08156,1.08045,1.08129,2926,0,0,0.0006700000000001705
478,1718251200,1.08129,1.08158,1.08031,1.08039,3571,0,0,-0.0009000000000001229
479,1718265600,1.08039,1.08165,1.08004,1.08061,7427,0,0,0.000220000000000109
480,1718280000,1.08061,1.08162,1.07806,1.07934,13551,0,0,-0.0012700000000001044
481,1718294400,1.07934,1.08077,1.07328,1.07351,18495,0,0,-0.005830000000000002
482,1718308800,1.07351,1.0744,1.07351,1.07382,6402,0,0,0.00031000000000003247
483,1718323200,1.07348,1.07408,1.07348,1.07364,2537,0,0,0.00015999999999993797
484,1718337600,1.07364,1.07449,1.0735,1.07363,3509,0,0,-9.999999999843467e-06
485,1718352000,1.07363,1.07373,1.06897,1.06918,13110,0,0,-0.004450000000000065
486,1718366400,1.06918,1.07059,1.06718,1.06892,19866,0,0,-0.00025999999999992696
487,1718380800,1.06894,1.07018,1.06677,1.07004,18365,0,0,0.001100000000000101
488,1718395200,1.07004,1.07075,1.06947,1.07055,5761,0,0,0.0005099999999997884
489,1718582400,1.07032,1.0709,1.06969,1.0704,3549,0,0,8.000000000008001e-05
490,1718596800,1.0704,1.07054,1.06989,1.07041,4125,0,0,1.0000000000065512e-05
491,1718611200,1.0704,1.07123,1.06864,1.07071,13815,0,0,0.00031000000000003247
492,1718625600,1.07071,1.07178,1.0702099999999999,1.07137,10546,0,0,0.0006599999999998829
493,1718640000,1.07137,1.07277,1.07115,1.07251,12255,0,0,0.001140000000000141
494,1718654400,1.07251,1.07378,1.07233,1.07335,5444,0,0,0.0008399999999999519
495,1718668800,1.07323,1.0741,1.07275,1.0735999999999999,2722,0,0,0.00036999999999998145
496,1718683200,1.0735999999999999,1.07369,1.07202,1.07215,4230,0,0,-0.0014499999999999513
497,1718697600,1.07214,1.07352,1.07149,1.07192,9343,0,0,-0.000220000000000109
498,1718712000,1.07192,1.07341,1.071,1.07311,12717,0,0,0.0011900000000000244
499,1718726400,1.07311,1.07615,1.073,1.07393,15913,0,0,0.0008200000000000429
500,1718740800,1.07393,1.07434,1.0732,1.07396,6278,0,0,2.999999999997449e-05
501,1718755200,1.07382,1.07411,1.07359,1.07374,1796,0,0,-8.000000000008001e-05
502,1718769600,1.07374,1.07424,1.07353,1.07358,2303,0,0,-0.00015999999999993797
503,1718784000,1.07359,1.07418,1.07248,1.07403,9794,0,0,0.00043999999999999595
504,1718798400,1.07403,1.07534,1.07325,1.07458,9808,0,0,0.0005500000000000504
505,1718812800,1.07462,1.07508,1.07408,1.07469,5165,0,0,7.00000000000145e-05
506,1718827200,1.07469,1.07472,1.07425,1.07433,1010,0,0,-0.00035999999999991594
507,1718841600,1.07415,1.07487,1.07415,1.07462,1810,0,0,0.00046999999999997044
508,1718856000,1.07462,1.07481,1.07389,1.07426,2987,0,0,-0.00035999999999991594
509,1718870400,1.07426,1.07434,1.07126,1.07167,8145,0,0,-0.0025900000000000922
510,1718884800,1.07168,1.07322,1.07129,1.0719,12897,0,0,0.000220000000000109
511,1718899200,1.07191,1.07307,1.07033,1.07071,13684,0,0,-0.0011999999999998678
512,1718913600,1.07071,1.07178,1.07019,1.07023,6512,0,0,-0.00048000000000003595
513,1718928000,1.07023,1.07076,1.07012,1.07067,2244,0,0,0.00043999999999999595
514,1718942400,1.07067,1.07185,1.07051,1.07184,3316,0,0,0.0011699999999998933
515,1718956800,1.07184,1.07205,1.0671,1.06909,12054,0,0,-0.002749999999999808
516,1718971200,1.06909,1.06981,1.06765,1.06947,11121,0,0,0.0003799999999998249
517,1718985600,1.06948,1.06977,1.0678,1.06922,15875,0,0,-0.00025999999999992696
518,1719000000,1.06922,1.06968,1.06906,1.06925,4828,0,0,2.999999999997449e-05
519,1719187200,1.06868,1.06954,1.06848,1.06918,2721,0,0,0.0004999999999999449
520,1719201600,1.06918,1.06945,1.06836,1.06945,3888,0,0,0.00026999999999999247
521,1719216000,1.06945,1.07178,1.06945,1.07135,8228,0,0,0.0019000000000000128
522,1719230400,1.07134,1.07358,1.07131,1.07345,11374,0,0,0.0021100000000000563
523,1719244800,1.07346,1.07464,1.07233,1.07277,11214,0,0,-0.0006900000000000794
524,1719259200,1.07277,1.07382,1.07219,1.07337,5155,0,0,0.0005999999999999339
525,1719273600,1.07323,1.07357,1.07308,1.0734,1916,0,0,0.00017000000000000348
526,1719288000,1.0734,1.074,1.07322,1.07395,3085,0,0,0.0005500000000000504
527,1719302400,1.07395,1.07441,1.07209,1.07342,8012,0,0,-0.0005299999999999194
528,1719316800,1.07341,1.07352,1.07022,1.07049,9317,0,0,-0.0029200000000000337
529,1719331200,1.0705,1.0713,1.06907,1.07046,11735,0,0,-4.0000000000040004e-05
530,1719345600,1.07045,1.07175,1.07043,1.0714299999999999,4414,0,0,0.0009799999999999809
531,1719360000,1.07073,1.07152,1.07063,1.07113,2186,0,0,0.00039999999999995595
532,1719374400,1.07113,1.07179,1.07075,1.07103,3743,0,0,-9.999999999998899e-05
533,1719388800,1.07103,1.07112,1.06852,1.06947,7689,0,0,-0.0015600000000000058
534,1719403200,1.06947,1.06995,1.06771,1.06771,10136,0,0,-0.0017599999999999838
535,1719417600,1.06771,1.06959,1.0666,1.06821,16693,0,0,0.000500000000000167
536,1719432000,1.06821,1.06908,1.0675,1.06799,5572,0,0,-0.000220000000000109
537,1719446400,1.0679,1.06822,1.0677,1.06782,2650,0,0,-8.000000000008001e-05
538,1719460800,1.06782,1.06947,1.06778,1.06943,3382,0,0,0.0016100000000001113
539,1719475200,1.06943,1.0699,1.06805,1.06879,8312,0,0,-0.000640000000000196
540,1719489600,1.06881,1.07221,1.06873,1.07195,13372,0,0,0.0031399999999999206
541,1719504000,1.07195,1.07264,1.07003,1.07067,14560,0,0,-0.0012799999999999478
542,1719518400,1.07067,1.07084,1.07012,1.07037,5285,0,0,-0.00029999999999996696
543,1719532800,1.07026,1.07108,1.06976,1.06977,2527,0,0,-0.0004899999999998794
544,1719547200,1.06977,1.0699,1.06853,1.06866,4946,0,0,-0.0011100000000001664
545,1719561600,1.06867,1.0704,1.06861,1.06978,8498,0,0,0.0011099999999999444
546,1719576000,1.06979,1.07197,1.0692,1.07048,13909,0,0,0.0006900000000000794
547,1719590400,1.07046,1.07221,1.06925,1.07159,23231,0,0,0.0011300000000000754
548,1719604800,1.07159,1.07247,1.07061,1.07127,7172,0,0,-0.000320000000000098
549,1719792000,1.0742,1.07497,1.07315,1.07458,5397,0,0,0.00038000000000004697
550,1719806400,1.07458,1.07617,1.07428,1.07548,6596,0,0,0.0008999999999999009
551,1719820800,1.07548,1.07764,1.07496,1.07683,12125,0,0,0.0013499999999999623
552,1719835200,1.07683,1.07687,1.074,1.07481,8836,0,0,-0.0020199999999999108
553,1719849600,1.07483,1.07694,1.07197,1.07314,17099,0,0,-0.0016899999999999693
554,1719864000,1.07314,1.07426,1.07242,1.07397,4858,0,0,0.0008300000000001084
555,1719878400,1.07345,1.07417,1.07332,1.07347,2674,0,0,1.999999999990898e-05
556,1719892800,1.07347,1.07364,1.07282,1.07295,3068,0,0,-0.0005199999999998539
557,1719907200,1.07296,1.07358,1.07121,1.07207,8936,0,0,-0.0008899999999998354
558,1719921600,1.07208,1.07336,1.071,1.07317,8306,0,0,0.0010900000000000354
559,1719936000,1.07318,1.07469,1.07241,1.0732,17810,0,0,1.999999999990898e-05
560,1719950400,1.0732,1.07471,1.0731600000000001,1.07453,3885,0,0,0.0013300000000000534
561,1719964800,1.07433,1.0754299999999999,1.07427,1.0748,2405,0,0,0.00046999999999997044
562,1719979200,1.0748,1.0748,1.07405,1.07424,2140,0,0,-0.0005599999999998939
563,1719993600,1.07424,1.07636,1.07362,1.07582,7462,0,0,0.0015799999999999148
564,1720008000,1.07581,1.07784,1.07526,1.07746,8772,0,0,0.0016500000000001513
565,1720022400,1.07746,1.08168,1.0772,1.07957,18671,0,0,0.0021099999999998342
566,1720036800,1.07957,1.07958,1.07781,1.07869,3558,0,0,-0.0008799999999999919
567,1720051200,1.07828,1.07938,1.07827,1.07925,1947,0,0,0.0009700000000001374
568,1720065600,1.07925,1.0795,1.07836,1.07865,3190,0,0,-0.0005999999999999339
569,1720080000,1.07865,1.08031,1.0784799999999999,1.08018,7384,0,0,0.0015299999999998093
570,1720094400,1.08017,1.0803,1.07939,1.07971,6109,0,0,-0.000460000000000127
571,1720108800,1.07971,1.08139,1.07948,1.08122,5330,0,0,0.0015100000000001224
572,1720123200,1.08122,1.08138,1.08107,1.08117,1194,0,0,-5.0000000000105516e-05
573,1720137600,1.08112,1.08179,1.08095,1.08148,2308,0,0,0.00035999999999991594
574,1720152000,1.08147,1.08245,1.08138,1.0822,3327,0,0,0.0007300000000001194
575,1720166400,1.0822,1.08305,1.08164,1.08281,6793,0,0,0.0006099999999999994
576,1720180800,1.08281,1.08422,1.07986,1.08295,14039,0,0,0.000140000000000029
577,1720195200,1.08295,1.08342,1.08107,1.08255,19349,0,0,-0.000400000000000178
578,1720209600,1.08255,1.08427,1.08249,1.08391,4481,0,0,0.0013600000000000279
579,1720396800,1.0802100000000001,1.08329,1.08016,1.08216,5093,0,0,0.0019499999999998963
580,1720411200,1.08216,1.08363,1.08201,1.08287,4058,0,0,0.0007099999999999884
581,1720425600,1.08287,1.0843,1.08146,1.08385,10988,0,0,0.0009799999999999809
582,1720440000,1.08385,1.08445,1.08236,1.08437,9045,0,0,0.000520000000000076
583,1720454400,1.08442,1.08451,1.08286,1.08324,10118,0,0,-0.0011799999999999589
584,1720468800,1.08324,1.08336,1.08223,1.08243,3031,0,0,-0.0008099999999999774
585,1720483200,1.08237,1.08334,1.08235,1.0827,1717,0,0,0.00032999999999994145
586,1720497600,1.08271,1.08312,1.08192,1.08296,3178,0,0,0.00024999999999986144
587,1720512000,1.08296,1.08307,1.08152,1.08224,6605,0,0,-0.0007199999999998319
588,1720526400,1.08224,1.08283,1.0812,1.08157,7379,0,0,-0.0006700000000001705
589,1720540800,1.08159,1.08283,1.08059,1.08099,11331,0,0,-0.000600000000000156
590,1720555200,1.08099,1.08165,1.0806499999999999,1.08134,5150,0,0,0.0003500000000000725
591,1720569600,1.08132,1.08167,1.08112,1.08122,1837,0,0,-9.999999999998899e-05
592,1720584000,1.08121,1.0821,1.08108,1.08185,3521,0,0,0.0006399999999999739
593,1720598400,1.08185,1.08249,1.08119,1.08153,6816,0,0,-0.00031999999999987594
594,1720612800,1.08153,1.08282,1.08134,1.0827,7444,0,0,0.0011699999999998933
595,1720627200,1.0827,1.08288,1.08199,1.0827,10602,0,0,0.0
596,1720641600,1.08269,1.08305,1.08174,1.08298,3966,0,0,0.0002900000000001235
597,1720656000,1.0825,1.08368,1.0825,1.08352,1723,0,0,0.0010200000000000209
598,1720670400,1.08352,1.08402,1.08325,1.08364,2186,0,0,0.00011999999999989797
599,1720684800,1.08364,1.08478,1.08322,1.08473,6073,0,0,0.0010900000000000354
600,1720699200,1.08473,1.08999,1.08432,1.08869,17815,0,0,0.0039599999999999635
601,1720713600,1.08869,1.08991,1.0864,1.08669,32005,0,0,-0.0020000000000000018
602,1720728000,1.08669,1.08699,1.08598,1.08677,8016,0,0,8.000000000008001e-05
603,1720742400,1.08643,1.08746,1.08641,1.08698,5062,0,0,0.0005500000000000504
604,1720756800,1.08698,1.08721,1.08635,1.08697,4267,0,0,-1.0000000000065512e-05
605,1720771200,1.08697,1.08872,1.08618,1.08867,7825,0,0,0.0017000000000000348
606,1720785600,1.08867,1.0893,1.08688,1.08904,14246,0,0,0.00036999999999998145
607,1720800000,1.08906,1.09111,1.08869,1.09046,20221,0,0,0.0014000000000000679
608,1720814400,1.09046,1.09113,1.0901,1.09049,4909,0,0,2.999999999997449e-05
609,1721001600,1.08837,1.08943,1.08825,1.08883,4879,0,0,0.00045999999999990493
610,1721016000,1.08883,1.08958,1.08861,1.08937,4108,0,0,0.0005399999999999849
611,1721030400,1.08936,1.09093,1.08838,1.09083,9452,0,0,0.0014699999999998603
612,1721044800,1.09084,1.09203,1.09021,1.09073,11286,0,0,-0.0001100000000000545
613,1721059200,1.09074,1.09224,1.08999,1.09062,15449,0,0,-0.00012000000000012001
614,1721073600,1.09062,1.09063,1.08933,1.08943,8866,0,0,-0.0011900000000000244
615,1721088000,1.08921,1.08986,1.0891,1.08913,3669,0,0,-8.000000000008001e-05
616,1721102400,1.08913,1.08945,1.08886,1.08925,3793,0,0,0.00012000000000012001
617,1721116800,1.08925,1.09028,1.08836,1.09002,8895,0,0,0.0007699999999999374
618,1721131200,1.09002,1.09055,1.08756,1.08807,14078,0,0,-0.0019499999999998963
619,1721145600,1.08807,1.0889,1.08716,1.08888,13220,0,0,0.0008099999999999774
